problem;instance_file_id;instance_file;no_instances;max_score;opt_no_routes;no_routes;ns;ns_size;ns_insert_size;ns_select_criteria;init_mode;init_select_mode;ls;ls_size;ls_improve_criteria;ls_select_criteria;init_max_iterations;shake_max_iterations;ls_max_iterations;vns_max_iterations;no_visited_pois;score;travel_time;wait_time;loading_time;run_time;info
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;218.0;98486128.0;0.0;0.0007758140563964844;0.08048081398010254;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;334.0;114999375.0;0.0;0.0007369518280029297;0.09409093856811523;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;366.0;126860166.0;0.0;0.0007410049438476562;0.24781274795532227;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;221.0;111418100.0;0.0;0.0007770061492919922;0.0802619457244873;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;299.0;110291730.0;0.0;0.0007417201995849609;0.0941765308380127;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;352.0;122830310.0;0.0;0.0007431507110595703;0.26192712783813477;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;209.0;96064117.0;0.0;0.0007798671722412109;0.08002781867980957;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;282.0;107606119.0;0.0;0.0007421970367431641;0.09508347511291504;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;329.0;124326520.0;0.0;0.000843048095703125;0.2371971607208252;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;246.0;108404573.0;0.0;0.0007801055908203125;0.08113813400268555;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;331.0;118584324.0;0.0;0.0007460117340087891;0.0998086929321289;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;360.0;122622214.0;0.0;0.0007381439208984375;0.23938822746276855;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;300.0;113548685.0;0.0;0.0007731914520263672;0.06635546684265137;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;190.0;98504370.0;0.0;0.0007359981536865234;0.08254098892211914;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;361.0;124769682.0;0.0;0.0007412433624267578;0.39139842987060547;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;221.0;106550807.0;0.0;0.0007739067077636719;0.0656578540802002;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;253.0;110045642.0;0.0;0.0007371902465820312;0.07962942123413086;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;366.0;124698934.0;0.0;0.0007367134094238281;0.24451780319213867;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;8;179.0;92125820.0;0.0;0.0007648468017578125;0.07224583625793457;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;304.0;109835979.0;0.0;0.0007441043853759766;0.09345006942749023;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;359.0;123450280.0;0.0;0.0007300376892089844;0.25838565826416016;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;258.0;120039752.0;0.0;0.0007579326629638672;0.0733041763305664;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;232.0;98828189.0;0.0;0.0007450580596923828;0.08487606048583984;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;337.0;124821325.0;0.0;0.0007402896881103516;0.22906804084777832;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;183.0;104429569.0;0.0;0.0007932186126708984;0.07759428024291992;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;293.0;111809872.0;0.0;0.0007531642913818359;0.09021830558776855;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;372.0;124574802.0;0.0;0.0007379055023193359;0.2338390350341797;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;258.0;111918265.0;0.0;0.0007648468017578125;0.07809996604919434;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;191.0;92560521.0;0.0;0.0007731914520263672;0.08756208419799805;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;343.0;123399478.0;0.0;0.0007450580596923828;0.30103397369384766;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;273.0;121481479.0;0.0;0.0007710456848144531;0.07097411155700684;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;250.0;105377105.0;0.0;0.00072479248046875;0.0806877613067627;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;378.0;122640629.0;0.0;0.0007350444793701172;0.21465086936950684;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;268.0;111703183.0;0.0;0.0007729530334472656;0.07087397575378418;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;304.0;111152873.0;0.0;0.00075531005859375;0.08747720718383789;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;369.0;119196580.0;0.0;0.0007429122924804688;0.2289106845855713;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;254.0;104523044.0;0.0;0.0007741451263427734;0.08663225173950195;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;309.0;117577815.0;0.0;0.0007359981536865234;0.10289406776428223;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;346.0;124162081.0;0.0;0.0007588863372802734;0.24914979934692383;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;229.0;103687042.0;0.0;0.0007679462432861328;0.08592987060546875;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;271.0;108431978.0;0.0;0.0007419586181640625;0.09862470626831055;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;251.0;97855624.0;0.0;0.0007312297821044922;0.33788418769836426;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;8;169.0;93770966.0;0.0;0.0007889270782470703;0.06889176368713379;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;296.0;114591167.0;0.0;0.0007431507110595703;0.08286929130554199;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;369.0;125569327.0;0.0;0.0007338523864746094;0.2107079029083252;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;207.0;101420012.0;0.0;0.0007648468017578125;0.07108092308044434;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;271.0;109289804.0;0.0;0.0007450580596923828;0.08194398880004883;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;255.0;99211648.0;0.0;0.0007641315460205078;0.3281741142272949;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;217.0;107262398.0;0.0;0.0007679462432861328;0.07364702224731445;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;254.0;101176782.0;0.0;0.0007381439208984375;0.08705687522888184;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;371.0;121677494.0;0.0;0.0007431507110595703;0.2898402214050293;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;184.0;105073500.0;0.0;0.000782012939453125;0.07319283485412598;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;219.0;103879797.0;0.0;0.0007259845733642578;0.08398890495300293;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;325.0;123015641.0;0.0;0.0007469654083251953;0.2454819679260254;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;203.0;100197562.0;0.0;0.0008139610290527344;0.08988475799560547;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;302.0;118106485.0;0.0;0.0007488727569580078;0.10631704330444336;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;355.0;123183735.0;0.0;0.0007541179656982422;0.250399112701416;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;8;179.0;87545964.0;0.0;0.0007717609405517578;0.08936691284179688;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;282.0;110851112.0;0.0;0.0007328987121582031;0.11138415336608887;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;355.0;122964220.0;0.0;0.0007648468017578125;0.2597837448120117;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;280.0;117574338.0;0.0;0.0007688999176025391;0.0742647647857666;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;348.0;121900481.0;0.0;0.0007281303405761719;0.09148216247558594;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;355.0;123909338.0;0.0;0.0007429122924804688;0.23139286041259766;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;302.0;114063897.0;0.0;0.0007708072662353516;0.0751497745513916;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;259.0;94152353.0;0.0;0.0007359981536865234;0.09210872650146484;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;230.0;100636202.0;0.0;0.000743865966796875;0.339188814163208;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;236.0;114001991.0;0.0;0.0008118152618408203;0.0652778148651123;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;200.0;89841224.0;0.0;0.0007596015930175781;0.07508659362792969;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;355.0;121470316.0;0.0;0.000759124755859375;0.22786808013916016;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;241.0;102297971.0;0.0;0.0008001327514648438;0.0643460750579834;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;258.0;106961064.0;0.0;0.0007579326629638672;0.07624697685241699;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;322.0;123471837.0;0.0;0.0007569789886474609;0.22141289710998535;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;299.0;112828350.0;0.0;0.0007989406585693359;0.07805919647216797;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;213.0;96150118.0;0.0;0.0007648468017578125;0.08895492553710938;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;316.0;124496963.0;0.0;0.0007498264312744141;0.22946476936340332;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;259.0;117459068.0;0.0;0.0007870197296142578;0.07854199409484863;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;340.0;115565511.0;0.0;0.0007560253143310547;0.09656882286071777;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;259.0;103283561.0;0.0;0.0007572174072265625;0.3403913974761963;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;10;238.0;97829799.0;0.0;0.0007760524749755859;0.06471085548400879;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;271.0;99755925.0;0.0;0.0007569789886474609;0.07879090309143066;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;354.0;125010297.0;0.0;0.0007498264312744141;0.23541259765625;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;271.0;108675035.0;0.0;0.0007760524749755859;0.0650789737701416;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;294.0;101934073.0;0.0;0.0007579326629638672;0.08292508125305176;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;2;CrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;372.0;120945168.0;0.0;0.0007600784301757812;0.21289896965026855;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;9;207.0;122652566.0;0.0;0.0008068084716796875;0.0724480152130127;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;248.0;134997080.0;0.0;0.0007779598236083984;0.0880277156829834;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;392.0;159959372.0;0.0;0.0007469654083251953;0.16742610931396484;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;8;179.0;119784397.0;0.0;0.0007789134979248047;0.07326602935791016;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;271.0;136813435.0;0.0;0.0007598400115966797;0.08534669876098633;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;378.0;155507407.0;0.0;0.0007569789886474609;0.3759150505065918;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;320.0;150441147.0;0.0;0.0007848739624023438;0.08208489418029785;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;323.0;156627669.0;0.0;0.0007429122924804688;0.09296584129333496;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;256.0;134959414.0;0.0;0.0007607936859130859;0.3659360408782959;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;282.0;144729859.0;0.0;0.0007867813110351562;0.08241152763366699;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;355.0;148359373.0;0.0;0.0007429122924804688;0.09446501731872559;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;355.0;154867567.0;0.0;0.0007491111755371094;0.26009392738342285;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;213.0;134798005.0;0.0;0.0007867813110351562;0.08219456672668457;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;285.0;147061237.0;0.0;0.0007481575012207031;0.09510922431945801;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;17;369.0;157848625.0;0.0;0.0007417201995849609;0.2666287422180176;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;285.0;158930110.0;0.0;0.0007700920104980469;0.08137702941894531;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;16;337.0;169824061.0;0.0;0.0007679462432861328;0.0947580337524414;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Replace;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;12;271.0;134980753.0;0.0;0.000759124755859375;0.3755168914794922;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;11;246.0;138257226.0;0.0;0.0007960796356201172;0.0796351432800293;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;323.0;150207632.0;0.0;0.0007548332214355469;0.09262514114379883;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;386.0;160512770.0;0.0;0.0007538795471191406;0.24607396125793457;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;13;270.0;146837449.0;0.0;0.0007829666137695312;0.07981562614440918;
TOPTW;Verbeck-2;20.4.1.TXT;19;392.0;;3;Relocate;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;14;302.0;141935309.0;0.0;0.0007550716400146484;0.0922231674194336;
