problem;instance_file_id;instance_file;no_instances;max_score;opt_no_routes;no_routes;ns;ns_size;ns_insert_size;ns_select_criteria;init_mode;init_select_mode;ls;ls_size;ls_improve_criteria;ls_select_criteria;init_max_iterations;shake_max_iterations;ls_max_iterations;vns_max_iterations;no_visited_pois;score;travel_time;wait_time;loading_time;run_time;info
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;596.0;156050767.0;0.0;0.002650737762451172;0.7281837463378906;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;731.0;162966024.0;0.0;0.0026628971099853516;1.5634658336639404;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;15;436.0;145615902.0;0.0;0.002664327621459961;0.5987875461578369;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;649.0;153501376.0;0.0;0.0026459693908691406;0.7284641265869141;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;3;ReplaceInsertRelocateInsertCrossInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;665.0;164408822.0;0.0;0.0027151107788085938;1.5228252410888672;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;600.0;208618165.0;0.0;0.0026590824127197266;0.3080582618713379;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;740.0;215635001.0;0.0;0.0026340484619140625;0.4344031810760498;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;30;828.0;221465295.0;0.0;0.002622842788696289;1.2859456539154053;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;560.0;200592844.0;0.0;0.002664804458618164;0.3131129741668701;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;751.0;206031209.0;0.0;0.0026967525482177734;0.5007576942443848;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;769.0;221960378.0;0.0;0.002640247344970703;1.3224494457244873;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;569.0;213368860.0;0.0;0.0026769638061523438;0.34089016914367676;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;28;753.0;221630535.0;0.0;0.0026569366455078125;0.4392228126525879;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;790.0;217699242.0;0.0;0.002638101577758789;1.329719066619873;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;613.0;214622605.0;0.0;0.0026438236236572266;0.33313775062561035;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;771.0;219840247.0;0.0;0.0026297569274902344;0.4282045364379883;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;728.0;225320640.0;0.0;0.0026540756225585938;1.2675611972808838;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;19;438.0;184992842.0;0.0;0.0026481151580810547;0.33306431770324707;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;725.0;208661498.0;0.0;0.002649068832397461;0.4385988712310791;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;30;778.0;220223272.0;0.0;0.002724885940551758;1.3231356143951416;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;569.0;210030611.0;0.0;0.002660036087036133;0.3351602554321289;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;729.0;215128954.0;0.0;0.0026519298553466797;0.49106502532958984;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Replace;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;28;791.0;220294683.0;0.0;0.00267791748046875;1.3325300216674805;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;566.0;193093970.0;0.0;0.0026350021362304688;0.32898473739624023;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;736.0;215311724.0;0.0;0.0026633739471435547;0.5084693431854248;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;868.0;218048431.0;0.0;0.0027120113372802734;1.3708291053771973;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;649.0;217044985.0;0.0;0.0026502609252929688;0.32898736000061035;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;806.0;220142047.0;0.0;0.002652883529663086;0.5319278240203857;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;32;890.0;215770622.0;0.0;0.0026962757110595703;1.3480324745178223;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;545.0;198535363.0;0.0;0.002646923065185547;0.3647477626800537;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;747.0;210134025.0;0.0;0.0026912689208984375;0.52665114402771;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;816.0;219187018.0;0.0;0.002708911895751953;1.3844330310821533;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;641.0;213858939.0;0.0;0.0026967525482177734;0.3656947612762451;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;785.0;217466468.0;0.0;0.0026578903198242188;0.5192558765411377;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;31;868.0;218464145.0;0.0;0.0026760101318359375;1.4281930923461914;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;525.0;204111951.0;0.0;0.002655029296875;0.36372995376586914;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;714.0;203641704.0;0.0;0.0026891231536865234;0.5026760101318359;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;760.0;219903212.0;0.0;0.002646923065185547;1.3799588680267334;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;635.0;211193501.0;0.0;0.0027010440826416016;0.36527299880981445;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;761.0;215120619.0;0.0;0.0026466846466064453;0.5342795848846436;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Relocate;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;30;834.0;219751045.0;0.0;0.002699136734008789;1.3512699604034424;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;508.0;198934765.0;0.0;0.002651214599609375;0.30671215057373047;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;767.0;214200257.0;0.0;0.0026559829711914062;0.46088600158691406;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;863.0;216623696.0;0.0;0.0026628971099853516;1.3080418109893799;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;556.0;194902239.0;0.0;0.0026559829711914062;0.3104531764984131;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;699.0;210027304.0;0.0;0.002640962600708008;0.43042922019958496;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;802.0;224307165.0;0.0;0.002649068832397461;1.3088080883026123;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;569.0;205181257.0;0.0;0.0026481151580810547;0.33048510551452637;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;741.0;208816022.0;0.0;0.002657175064086914;0.45799708366394043;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;764.0;225830918.0;0.0;0.0026340484619140625;1.3085358142852783;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;537.0;217373348.0;0.0;0.0027208328247070312;0.3360476493835449;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;727.0;216805775.0;0.0;0.0026628971099853516;0.4482088088989258;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;33;896.0;213244272.0;0.0;0.0026972293853759766;1.3508923053741455;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;550.0;194650442.0;0.0;0.0026679039001464844;0.3593587875366211;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;697.0;209701296.0;0.0;0.002670764923095703;0.49625563621520996;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;737.0;224743220.0;0.0;0.0026900768280029297;1.3090040683746338;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;650.0;205770503.0;0.0;0.0026748180389404297;0.35611987113952637;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;798.0;217345745.0;0.0;0.002680063247680664;0.5120499134063721;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;Cross;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;30;803.0;219114900.0;0.0;0.0026700496673583984;1.2968101501464844;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;632.0;214158513.0;0.0;0.0026552677154541016;0.3284425735473633;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;695.0;204232186.0;0.0;0.0026369094848632812;0.4786221981048584;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;812.0;221265565.0;0.0;0.002655029296875;1.3292338848114014;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;609.0;209951688.0;0.0;0.0026628971099853516;0.327197790145874;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;821.0;213022475.0;0.0;0.0026471614837646484;0.47785234451293945;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;757.0;221620123.0;0.0;0.002655029296875;1.2810468673706055;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;635.0;214027845.0;0.0;0.0026962757110595703;0.3846592903137207;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;28;786.0;213002997.0;0.0;0.0026879310607910156;0.5370957851409912;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;727.0;220120609.0;0.0;0.0026519298553466797;1.368013858795166;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;592.0;217800555.0;0.0;0.0026772022247314453;0.3810842037200928;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;698.0;222918695.0;0.0;0.0026340484619140625;0.5274848937988281;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;757.0;224189009.0;0.0;0.002624034881591797;1.3332219123840332;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;20;499.0;188906065.0;0.0;0.002694845199584961;0.32919883728027344;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;747.0;219091680.0;0.0;0.002704143524169922;0.46531128883361816;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;794.0;221950282.0;0.0;0.002683877944946289;1.318664789199829;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;18;448.0;195359552.0;0.0;0.002658843994140625;0.33146095275878906;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;797.0;215513781.0;0.0;0.002647876739501953;0.4243490695953369;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;ReplaceInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;826.0;222050519.0;0.0;0.0026519298553466797;1.3313868045806885;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;21;533.0;201809629.0;0.0;0.002698183059692383;0.3416402339935303;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;702.0;210360081.0;0.0;0.0026450157165527344;0.43347787857055664;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;30;783.0;220024241.0;0.0;0.002642393112182617;1.286224365234375;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;565.0;210969007.0;0.0;0.002635955810546875;0.33864879608154297;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;709.0;196309869.0;0.0;0.002689838409423828;0.49820899963378906;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;31;885.0;216676660.0;0.0;0.0026330947875976562;1.4123351573944092;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;633.0;213649555.0;0.0;0.00267791748046875;0.39798688888549805;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;696.0;206927778.0;0.0;0.002644062042236328;0.4900398254394531;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;831.0;219586209.0;0.0;0.0026481151580810547;1.396822452545166;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;568.0;212956672.0;0.0;0.0026519298553466797;0.39739179611206055;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;869.0;215925991.0;0.0;0.002644062042236328;0.5909609794616699;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;836.0;218242137.0;0.0;0.0026428699493408203;1.4111356735229492;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;3;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;25;676.0;219156306.0;0.0;0.0027141571044921875;0.3421962261199951;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;26;692.0;206715942.0;0.0;0.0026891231536865234;0.48485636711120605;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;28;793.0;222943263.0;0.0;0.0026559829711914062;1.357353925704956;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;3;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;609.0;211065551.0;0.0;0.002664804458618164;0.3356938362121582;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;3;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;28;781.0;215851852.0;0.0;0.002640962600708008;0.4619882106781006;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;RelocateInsert;3;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;32;848.0;216755264.0;0.0;0.0026941299438476562;1.339646339416504;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;1;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;509.0;204025470.0;0.0;0.002638101577758789;0.30375218391418457;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;743.0;220710009.0;0.0;0.002707958221435547;0.412294864654541;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;772.0;218200494.0;0.0;0.0026750564575195312;1.2908470630645752;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;1;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;570.0;206142474.0;0.0;0.0026650428771972656;0.3036489486694336;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;1;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;22;683.0;203289403.0;0.0;0.002641916275024414;0.4636576175689697;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;1;1;ClosestFirst;StochasticHillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;28;840.0;218420642.0;0.0;0.002660036087036133;1.3094251155853271;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;2;1;ClosestFirst;Random;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;23;571.0;196559807.0;0.0;0.002660036087036133;0.3478860855102539;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;692.0;211532150.0;0.0;0.0026459693908691406;0.48163485527038574;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;2;1;ClosestFirst;StochasticHillClimbing;Random;SwapInsert;1;FirstImprovement;BestFirst;10;10;10;100;27;794.0;222592939.0;0.0;0.002652883529663086;1.3579378128051758;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;2;1;ClosestFirst;Random;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;24;547.0;219706901.0;0.0;0.0026388168334960938;0.34460878372192383;
TOPTW;Verbeck-5;50.3.2.TXT;49;1182.0;;4;CrossInsert;2;1;ClosestFirst;HillClimbing;Random;2-OptInsert;1;FirstImprovement;BestFirst;10;10;10;100;29;789.0;213624342.0;0.0;0.002652883529663086;0.48398900032043457;
